alpha,experiment,o,method,coverage,width,n_infinite,n_total,proportion_infinite
0.2,7,20,sub,0.75,18.97923305811131,0,1,0.0
0.2,7,25,dhcp_with,0.83,11.67719626410423,0,1,0.0
0.2,7,25,dhcp_without,0.83,11.67719626410423,0,1,0.0
0.2,7,25,hcp,0.77,21.227894668974855,0,1,0.0
0.2,7,25,pool,0.73,17.496850791179952,0,1,0.0
0.2,7,25,rep,0.76,19.334259597868616,0,1,0.0
0.2,7,25,stdcp,0.87,4.5897858249546895,0,1,0.0
0.2,7,25,sub,0.75,18.97923305811131,0,1,0.0
0.2,7,30,dhcp_with,0.78,11.40081001214304,0,1,0.0
0.2,7,30,dhcp_without,0.78,11.40081001214304,0,1,0.0
0.2,7,30,hcp,0.77,21.227894668974855,0,1,0.0
0.2,7,30,pool,0.73,17.496850791179952,0,1,0.0
0.2,7,30,rep,0.76,19.334259597868616,0,1,0.0
0.2,7,30,stdcp,0.87,3.670598761912189,0,1,0.0
0.2,7,30,sub,0.75,18.97923305811131,0,1,0.0
0.2,7,35,dhcp_with,0.82,11.727848416665417,0,1,0.0
0.2,7,35,dhcp_without,0.82,11.727848416665417,0,1,0.0
0.2,7,35,hcp,0.77,21.227894668974855,0,1,0.0
0.2,7,35,pool,0.73,17.496850791179952,0,1,0.0
0.2,7,35,rep,0.76,19.334259597868616,0,1,0.0
0.2,7,35,stdcp,0.86,3.780537359299003,0,1,0.0
0.2,7,35,sub,0.75,18.97923305811131,0,1,0.0
0.2,8,0,dhcp_with,0.76,26.4279892687678,0,1,0.0
0.2,8,0,dhcp_without,0.76,26.4279892687678,0,1,0.0
0.2,8,0,hcp,0.76,26.4279892687678,0,1,0.0
0.2,8,0,pool,0.71,22.791579788910212,0,1,0.0
0.2,8,0,rep,0.71,23.921225197337414,0,1,0.0
0.2,8,0,stdcp,1.0,inf,1,1,1.0
0.2,8,0,sub,0.71,23.297692101743117,0,1,0.0
0.2,8,5,dhcp_with,0.76,26.367436323717957,0,1,0.0
0.2,8,5,dhcp_without,0.76,26.367436323717957,0,1,0.0
0.2,8,5,hcp,0.76,26.4279892687678,0,1,0.0
0.2,8,5,pool,0.71,22.791579788910212,0,1,0.0
0.2,8,5,rep,0.71,23.921225197337414,0,1,0.0
0.2,8,5,stdcp,0.79,5.05466525349909,0,1,0.0
0.2,8,5,sub,0.71,23.297692101743117,0,1,0.0
0.2,8,10,dhcp_with,0.74,24.646767960380508,0,1,0.0
0.2,8,10,dhcp_without,0.74,24.646767960380508,0,1,0.0
0.2,8,10,hcp,0.76,26.4279892687678,0,1,0.0
0.2,8,10,pool,0.71,22.791579788910212,0,1,0.0
0.2,8,10,rep,0.71,23.921225197337414,0,1,0.0
0.2,8,10,stdcp,0.8,8.958268068011144,0,1,0.0
0.2,8,10,sub,0.71,23.297692101743117,0,1,0.0
0.2,8,15,dhcp_with,0.74,23.499660669530698,0,1,0.0
0.2,8,15,dhcp_without,0.74,23.499660669530698,0,1,0.0
0.2,8,15,hcp,0.76,26.4279892687678,0,1,0.0
0.2,8,15,pool,0.71,22.791579788910212,0,1,0.0
0.2,8,15,rep,0.71,23.921225197337414,0,1,0.0
0.2,8,15,stdcp,0.89,6.081304768334144,0,1,0.0
0.2,8,15,sub,0.71,23.297692101743117,0,1,0.0
0.2,8,20,dhcp_with,0.72,23.0052848196015,0,1,0.0
0.2,8,20,dhcp_without,0.72,23.0052848196015,0,1,0.0
0.2,8,20,hcp,0.76,26.4279892687678,0,1,0.0
0.2,8,20,pool,0.71,22.791579788910212,0,1,0.0
0.2,8,20,rep,0.71,23.921225197337414,0,1,0.0
0.2,8,20,stdcp,0.8,3.834967025490359,0,1,0.0
0.2,8,20,sub,0.71,23.297692101743117,0,1,0.0
0.2,8,25,dhcp_with,0.88,18.390665580112078,0,1,0.0
0.2,8,25,dhcp_without,0.88,18.390665580112078,0,1,0.0
0.2,8,25,hcp,0.76,26.4279892687678,0,1,0.0
0.2,8,25,pool,0.71,22.791579788910212,0,1,0.0
0.2,8,25,rep,0.71,23.921225197337414,0,1,0.0
0.2,8,25,stdcp,0.88,4.304924038800079,0,1,0.0
0.2,8,25,sub,0.71,23.297692101743117,0,1,0.0
0.2,8,30,dhcp_with,0.83,17.770537582821778,0,1,0.0
0.2,8,30,dhcp_without,0.83,17.770537582821778,0,1,0.0
0.2,8,30,hcp,0.76,26.4279892687678,0,1,0.0
0.2,8,30,pool,0.71,22.791579788910212,0,1,0.0
0.2,8,30,rep,0.71,23.921225197337414,0,1,0.0
0.2,8,30,stdcp,0.81,3.303855522094241,0,1,0.0
0.2,8,30,sub,0.71,23.297692101743117,0,1,0.0
0.2,8,35,dhcp_with,0.83,17.378175316544414,0,1,0.0
0.2,8,35,dhcp_without,0.83,17.378175316544414,0,1,0.0
0.2,8,35,hcp,0.76,26.4279892687678,0,1,0.0
0.2,8,35,pool,0.71,22.791579788910212,0,1,0.0
0.2,8,35,rep,0.71,23.921225197337414,0,1,0.0
0.2,8,35,stdcp,0.81,3.541052459307935,0,1,0.0
0.2,8,35,sub,0.71,23.297692101743117,0,1,0.0
0.2,9,0,dhcp_with,0.85,21.539342565823034,0,1,0.0
0.2,9,0,dhcp_without,0.85,21.539342565823034,0,1,0.0
0.2,9,0,hcp,0.85,21.539342565823034,0,1,0.0
0.2,9,0,pool,0.8,18.09243240811382,0,1,0.0
0.2,9,0,rep,0.83,20.107138250480062,0,1,0.0
0.2,9,0,stdcp,1.0,inf,1,1,1.0
0.2,9,0,sub,0.75,16.13908081046059,0,1,0.0
0.2,9,5,dhcp_with,0.85,21.256821171605374,0,1,0.0
0.2,9,5,dhcp_without,0.85,21.256821171605374,0,1,0.0
0.2,9,5,hcp,0.85,21.539342565823034,0,1,0.0
0.2,9,5,pool,0.8,18.09243240811382,0,1,0.0
0.2,9,5,rep,0.83,20.107138250480062,0,1,0.0
0.2,9,5,stdcp,0.75,5.330518766100207,0,1,0.0
0.2,9,5,sub,0.75,16.13908081046059,0,1,0.0
0.2,9,10,dhcp_with,0.84,20.50171279570074,0,1,0.0
0.2,9,10,dhcp_without,0.84,20.50171279570074,0,1,0.0
0.2,9,10,hcp,0.85,21.539342565823034,0,1,0.0
0.2,9,10,pool,0.8,18.09243240811382,0,1,0.0
0.2,9,10,rep,0.83,20.107138250480062,0,1,0.0
0.2,9,10,stdcp,0.82,10.362514911253971,0,1,0.0
0.2,9,10,sub,0.75,16.13908081046059,0,1,0.0
0.2,9,15,dhcp_with,0.83,18.661422786841676,0,1,0.0
0.2,9,15,dhcp_without,0.83,18.661422786841676,0,1,0.0
0.2,9,15,hcp,0.85,21.539342565823034,0,1,0.0
0.2,9,15,pool,0.8,18.09243240811382,0,1,0.0
0.2,9,15,rep,0.83,20.107138250480062,0,1,0.0
0.2,9,15,stdcp,0.92,7.053588502817885,0,1,0.0
0.2,9,15,sub,0.75,16.13908081046059,0,1,0.0
0.2,9,20,dhcp_with,0.81,17.05934721309879,0,1,0.0
0.2,9,20,dhcp_without,0.81,17.05934721309879,0,1,0.0
0.2,9,20,hcp,0.85,21.539342565823034,0,1,0.0
0.2,9,20,pool,0.8,18.09243240811382,0,1,0.0
0.2,9,20,rep,0.83,20.107138250480062,0,1,0.0
0.2,9,20,stdcp,0.82,4.19603985717054,0,1,0.0
0.2,9,20,sub,0.75,16.13908081046059,0,1,0.0
0.2,9,25,dhcp_with,0.88,13.648376557643767,0,1,0.0
0.2,9,25,dhcp_without,0.88,13.648376557643767,0,1,0.0
0.2,9,25,hcp,0.85,21.539342565823034,0,1,0.0
0.2,9,25,pool,0.8,18.09243240811382,0,1,0.0
0.2,9,25,rep,0.83,20.107138250480062,0,1,0.0
0.2,9,25,stdcp,0.84,4.224701048538975,0,1,0.0
0.2,9,25,sub,0.75,16.13908081046059,0,1,0.0
0.2,9,30,dhcp_with,0.83,12.343833244699294,0,1,0.0
0.2,9,30,dhcp_without,0.83,12.343833244699294,0,1,0.0
0.2,9,30,hcp,0.85,21.539342565823034,0,1,0.0
0.2,9,30,pool,0.8,18.09243240811382,0,1,0.0
0.2,9,30,rep,0.83,20.107138250480062,0,1,0.0
0.2,9,30,stdcp,0.77,3.7670117313156624,0,1,0.0
0.2,9,30,sub,0.75,16.13908081046059,0,1,0.0
0.2,9,35,dhcp_with,0.86,13.37586921156879,0,1,0.0
0.2,9,35,dhcp_without,0.86,13.37586921156879,0,1,0.0
0.2,9,35,hcp,0.85,21.539342565823034,0,1,0.0
0.2,9,35,pool,0.8,18.09243240811382,0,1,0.0
0.2,9,35,rep,0.83,20.107138250480062,0,1,0.0
0.2,9,35,stdcp,0.84,3.9577942567685525,0,1,0.0
0.2,9,35,sub,0.75,16.13908081046059,0,1,0.0
0.2,10,0,dhcp_with,0.87,19.427988543645036,0,1,0.0
0.2,10,0,dhcp_without,0.87,19.427988543645036,0,1,0.0
0.2,10,0,hcp,0.87,19.427988543645036,0,1,0.0
0.2,10,0,pool,0.83,18.104283380103546,0,1,0.0
0.2,10,0,rep,0.84,18.910701618950565,0,1,0.0
0.2,10,0,stdcp,1.0,inf,1,1,1.0
0.2,10,0,sub,0.88,20.278551021968802,0,1,0.0
0.2,10,5,dhcp_with,0.86,19.14715547838451,0,1,0.0
0.2,10,5,dhcp_without,0.86,19.14715547838451,0,1,0.0
0.2,10,5,hcp,0.87,19.427988543645036,0,1,0.0
0.2,10,5,pool,0.83,18.104283380103546,0,1,0.0
0.2,10,5,rep,0.84,18.910701618950565,0,1,0.0
0.2,10,5,stdcp,0.8,4.850225500423359,0,1,0.0
0.2,10,5,sub,0.88,20.278551021968802,0,1,0.0
0.2,10,10,dhcp_with,0.85,18.974205239448708,0,1,0.0
0.2,10,10,dhcp_without,0.85,18.974205239448708,0,1,0.0
0.2,10,10,hcp,0.87,19.427988543645036,0,1,0.0
0.2,10,10,pool,0.83,18.104283380103546,0,1,0.0
0.2,10,10,rep,0.84,18.910701618950565,0,1,0.0
0.2,10,10,stdcp,0.85,11.782510580124846,0,1,0.0
0.2,10,10,sub,0.88,20.278551021968802,0,1,0.0
0.2,10,15,dhcp_with,0.84,18.54808674781078,0,1,0.0
0.2,10,15,dhcp_without,0.84,18.54808674781078,0,1,0.0
0.2,10,15,hcp,0.87,19.427988543645036,0,1,0.0
0.2,10,15,pool,0.83,18.104283380103546,0,1,0.0
0.2,10,15,rep,0.84,18.910701618950565,0,1,0.0
0.2,10,15,stdcp,0.86,5.726293567370771,0,1,0.0
0.2,10,15,sub,0.88,20.278551021968802,0,1,0.0
0.2,10,20,dhcp_with,0.83,18.148553238792502,0,1,0.0
0.2,10,20,dhcp_without,0.83,18.148553238792502,0,1,0.0
0.2,10,20,hcp,0.87,19.427988543645036,0,1,0.0
0.2,10,20,pool,0.83,18.104283380103546,0,1,0.0
0.2,10,20,rep,0.84,18.910701618950565,0,1,0.0
0.2,10,20,stdcp,0.8,4.426440806056236,0,1,0.0
0.2,10,20,sub,0.88,20.278551021968802,0,1,0.0
0.2,10,25,dhcp_with,0.86,14.564568841800847,0,1,0.0
0.2,10,25,dhcp_without,0.86,14.564568841800847,0,1,0.0
0.2,10,25,hcp,0.87,19.427988543645036,0,1,0.0
0.2,10,25,pool,0.83,18.104283380103546,0,1,0.0
0.2,10,25,rep,0.84,18.910701618950565,0,1,0.0
0.2,10,25,stdcp,0.89,4.532315723726727,0,1,0.0
0.2,10,25,sub,0.88,20.278551021968802,0,1,0.0
0.2,10,30,dhcp_with,0.8,14.486717875933167,0,1,0.0
0.2,10,30,dhcp_without,0.8,14.486717875933167,0,1,0.0
0.2,10,30,hcp,0.87,19.427988543645036,0,1,0.0
0.2,10,30,pool,0.83,18.104283380103546,0,1,0.0
0.2,10,30,rep,0.84,18.910701618950565,0,1,0.0
0.2,10,30,stdcp,0.84,3.5561191442357374,0,1,0.0
0.2,10,30,sub,0.88,20.278551021968802,0,1,0.0
0.2,10,35,dhcp_with,0.79,13.824585600696533,0,1,0.0
0.2,10,35,dhcp_without,0.79,13.824585600696533,0,1,0.0
0.2,10,35,hcp,0.87,19.427988543645036,0,1,0.0
0.2,10,35,pool,0.83,18.104283380103546,0,1,0.0
0.2,10,35,rep,0.84,18.910701618950565,0,1,0.0
0.2,10,35,stdcp,0.9,3.887911554596965,0,1,0.0
0.2,10,35,sub,0.88,20.278551021968802,0,1,0.0
0.2,11,0,dhcp_with,0.58,19.162027726473426,0,1,0.0
0.2,11,0,dhcp_without,0.58,19.162027726473426,0,1,0.0
0.2,11,0,hcp,0.58,19.162027726473426,0,1,0.0
0.2,11,0,pool,0.47,15.154755914962266,0,1,0.0
0.2,11,0,rep,0.54,16.793481104375886,0,1,0.0
0.2,11,0,stdcp,1.0,inf,1,1,1.0
0.2,11,0,sub,0.55,17.46947418131488,0,1,0.0
0.2,11,5,dhcp_with,0.56,17.46947418131488,0,1,0.0
0.2,11,5,dhcp_without,0.56,17.46947418131488,0,1,0.0
0.2,11,5,hcp,0.58,19.162027726473426,0,1,0.0
0.2,11,5,pool,0.47,15.154755914962266,0,1,0.0
0.2,11,5,rep,0.54,16.793481104375886,0,1,0.0
0.2,11,5,stdcp,0.73,4.561039099049035,0,1,0.0
0.2,11,5,sub,0.55,17.46947418131488,0,1,0.0
0.2,11,10,dhcp_with,0.52,16.836067142616997,0,1,0.0
0.2,11,10,dhcp_without,0.52,16.836067142616997,0,1,0.0
0.2,11,10,hcp,0.58,19.162027726473426,0,1,0.0
0.2,11,10,pool,0.47,15.154755914962266,0,1,0.0
0.2,11,10,rep,0.54,16.793481104375886,0,1,0.0
0.2,11,10,stdcp,0.76,8.021078293607683,0,1,0.0
0.2,11,10,sub,0.55,17.46947418131488,0,1,0.0
0.2,11,15,dhcp_with,0.51,16.807651504556283,0,1,0.0
0.2,11,15,dhcp_without,0.51,16.807651504556283,0,1,0.0
0.2,11,15,hcp,0.58,19.162027726473426,0,1,0.0
0.2,11,15,pool,0.47,15.154755914962266,0,1,0.0
0.2,11,15,rep,0.54,16.793481104375886,0,1,0.0
0.2,11,15,stdcp,0.89,6.538381843497153,0,1,0.0
0.2,11,15,sub,0.55,17.46947418131488,0,1,0.0
0.2,11,20,dhcp_with,0.5,15.204613880483873,0,1,0.0
0.2,11,20,dhcp_without,0.5,15.204613880483873,0,1,0.0
0.2,11,20,hcp,0.58,19.162027726473426,0,1,0.0
0.2,11,20,pool,0.47,15.154755914962266,0,1,0.0
0.2,11,20,rep,0.54,16.793481104375886,0,1,0.0
0.2,11,20,stdcp,0.84,4.356409069886861,0,1,0.0
0.2,11,20,sub,0.55,17.46947418131488,0,1,0.0
0.2,11,25,dhcp_with,0.87,15.747843347956042,0,1,0.0
0.2,11,25,dhcp_without,0.87,15.747843347956042,0,1,0.0
0.2,11,25,hcp,0.58,19.162027726473426,0,1,0.0
0.2,11,25,pool,0.47,15.154755914962266,0,1,0.0
0.2,11,25,rep,0.54,16.793481104375886,0,1,0.0
0.2,11,25,stdcp,0.79,4.382564662058568,0,1,0.0
0.2,11,25,sub,0.55,17.46947418131488,0,1,0.0
0.2,11,30,dhcp_with,0.8,14.837973797891934,0,1,0.0
0.2,11,30,dhcp_without,0.8,14.837973797891934,0,1,0.0
0.2,11,30,hcp,0.58,19.162027726473426,0,1,0.0
0.2,11,30,pool,0.47,15.154755914962266,0,1,0.0
0.2,11,30,rep,0.54,16.793481104375886,0,1,0.0
0.2,11,30,stdcp,0.79,3.6202583365829186,0,1,0.0
0.2,11,30,sub,0.55,17.46947418131488,0,1,0.0
0.2,11,35,dhcp_with,0.84,15.426151859937296,0,1,0.0
0.2,11,35,dhcp_without,0.84,15.426151859937296,0,1,0.0
0.2,11,35,hcp,0.58,19.162027726473426,0,1,0.0
0.2,11,35,pool,0.47,15.154755914962266,0,1,0.0
0.2,11,35,rep,0.54,16.793481104375886,0,1,0.0
0.2,11,35,stdcp,0.82,3.904964455314296,0,1,0.0
0.2,11,35,sub,0.55,17.46947418131488,0,1,0.0
0.2,12,0,dhcp_with,0.85,27.073702272034694,0,1,0.0
0.2,12,0,dhcp_without,0.85,27.073702272034694,0,1,0.0
0.2,12,0,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,0,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,0,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,0,stdcp,1.0,inf,1,1,1.0
0.2,12,0,sub,0.85,24.543284659022362,0,1,0.0
0.2,12,5,dhcp_with,0.85,26.529322477445653,0,1,0.0
0.2,12,5,dhcp_without,0.85,26.529322477445653,0,1,0.0
0.2,12,5,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,5,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,5,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,5,stdcp,0.72,4.628402369107412,0,1,0.0
0.2,12,5,sub,0.85,24.543284659022362,0,1,0.0
0.2,12,10,dhcp_with,0.85,25.86264441908186,0,1,0.0
0.2,12,10,dhcp_without,0.85,25.86264441908186,0,1,0.0
0.2,12,10,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,10,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,10,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,10,stdcp,0.84,10.157820707333482,0,1,0.0
0.2,12,10,sub,0.85,24.543284659022362,0,1,0.0
0.2,12,15,dhcp_with,0.85,24.81589259663517,0,1,0.0
0.2,12,15,dhcp_without,0.85,24.81589259663517,0,1,0.0
0.2,12,15,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,15,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,15,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,15,stdcp,0.86,6.4437530253675295,0,1,0.0
0.2,12,15,sub,0.85,24.543284659022362,0,1,0.0
0.2,12,20,dhcp_with,0.84,23.56865973452851,0,1,0.0
0.2,12,20,dhcp_without,0.84,23.56865973452851,0,1,0.0
0.2,12,20,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,20,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,20,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,20,stdcp,0.78,4.05398951972061,0,1,0.0
0.2,12,20,sub,0.85,24.543284659022362,0,1,0.0
0.2,12,25,dhcp_with,0.89,14.35460213567221,0,1,0.0
0.2,12,25,dhcp_without,0.89,14.35460213567221,0,1,0.0
0.2,12,25,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,25,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,25,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,25,stdcp,0.81,4.2649127965624185,0,1,0.0
0.2,12,25,sub,0.85,24.543284659022362,0,1,0.0
0.2,12,30,dhcp_with,0.85,13.323937458821042,0,1,0.0
0.2,12,30,dhcp_without,0.85,13.323937458821042,0,1,0.0
0.2,12,30,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,30,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,30,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,30,stdcp,0.77,3.4960466023173833,0,1,0.0
0.2,12,30,sub,0.85,24.543284659022362,0,1,0.0
0.2,12,35,dhcp_with,0.87,13.79932331530294,0,1,0.0
0.2,12,35,dhcp_without,0.87,13.79932331530294,0,1,0.0
0.2,12,35,hcp,0.85,27.073702272034694,0,1,0.0
0.2,12,35,pool,0.84,23.765666358563664,0,1,0.0
0.2,12,35,rep,0.85,26.021449182318946,0,1,0.0
0.2,12,35,stdcp,0.87,3.6042664493503853,0,1,0.0
0.2,12,35,sub,0.85,24.543284659022362,0,1,0.0
0.2,13,0,dhcp_with,0.86,24.157283966546853,0,1,0.0
0.2,13,0,dhcp_without,0.86,24.157283966546853,0,1,0.0
0.2,13,0,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,0,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,0,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,0,stdcp,1.0,inf,1,1,1.0
0.2,13,0,sub,0.86,23.688274770012423,0,1,0.0
0.2,13,5,dhcp_with,0.85,23.005992445969085,0,1,0.0
0.2,13,5,dhcp_without,0.85,23.005992445969085,0,1,0.0
0.2,13,5,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,5,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,5,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,5,stdcp,0.82,5.042867865840607,0,1,0.0
0.2,13,5,sub,0.86,23.688274770012423,0,1,0.0
0.2,13,10,dhcp_with,0.84,22.537867840328314,0,1,0.0
0.2,13,10,dhcp_without,0.84,22.537867840328314,0,1,0.0
0.2,13,10,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,10,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,10,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,10,stdcp,0.84,14.146218973869264,0,1,0.0
0.2,13,10,sub,0.86,23.688274770012423,0,1,0.0
0.2,13,15,dhcp_with,0.84,19.623249737440183,0,1,0.0
0.2,13,15,dhcp_without,0.84,19.623249737440183,0,1,0.0
0.2,13,15,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,15,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,15,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,15,stdcp,0.86,7.169104815421756,0,1,0.0
0.2,13,15,sub,0.86,23.688274770012423,0,1,0.0
0.2,13,20,dhcp_with,0.75,17.83235339879809,0,1,0.0
0.2,13,20,dhcp_without,0.75,17.83235339879809,0,1,0.0
0.2,13,20,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,20,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,20,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,20,stdcp,0.86,4.649246152359433,0,1,0.0
0.2,13,20,sub,0.86,23.688274770012423,0,1,0.0
0.2,13,25,dhcp_with,0.82,14.752354188236243,0,1,0.0
0.2,13,25,dhcp_without,0.82,14.752354188236243,0,1,0.0
0.2,13,25,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,25,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,25,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,25,stdcp,0.85,4.717114171816627,0,1,0.0
0.2,13,25,sub,0.86,23.688274770012423,0,1,0.0
0.2,13,30,dhcp_with,0.78,14.0981221585103,0,1,0.0
0.2,13,30,dhcp_without,0.78,14.0981221585103,0,1,0.0
0.2,13,30,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,30,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,30,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,30,stdcp,0.83,4.044214099061296,0,1,0.0
0.2,13,30,sub,0.86,23.688274770012423,0,1,0.0
0.2,13,35,dhcp_with,0.84,14.504906473998085,0,1,0.0
0.2,13,35,dhcp_without,0.84,14.504906473998085,0,1,0.0
0.2,13,35,hcp,0.86,24.157283966546853,0,1,0.0
0.2,13,35,pool,0.68,17.83235339879809,0,1,0.0
0.2,13,35,rep,0.69,18.632628742215157,0,1,0.0
0.2,13,35,stdcp,0.86,3.958982394107739,0,1,0.0
0.2,13,35,sub,0.86,23.688274770012423,0,1,0.0
0.2,14,0,dhcp_with,0.8,17.867539882448824,0,1,0.0
0.2,14,0,dhcp_without,0.8,17.867539882448824,0,1,0.0
0.2,14,0,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,0,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,0,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,0,stdcp,1.0,inf,1,1,1.0
0.2,14,0,sub,0.81,18.477904354543146,0,1,0.0
0.2,14,5,dhcp_with,0.8,17.35169251213408,0,1,0.0
0.2,14,5,dhcp_without,0.8,17.35169251213408,0,1,0.0
0.2,14,5,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,5,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,5,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,5,stdcp,0.74,4.144253000100147,0,1,0.0
0.2,14,5,sub,0.81,18.477904354543146,0,1,0.0
0.2,14,10,dhcp_with,0.79,16.87953905665352,0,1,0.0
0.2,14,10,dhcp_without,0.79,16.87953905665352,0,1,0.0
0.2,14,10,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,10,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,10,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,10,stdcp,0.86,12.624203389358195,0,1,0.0
0.2,14,10,sub,0.81,18.477904354543146,0,1,0.0
0.2,14,15,dhcp_with,0.79,16.57589735570616,0,1,0.0
0.2,14,15,dhcp_without,0.79,16.57589735570616,0,1,0.0
0.2,14,15,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,15,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,15,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,15,stdcp,0.88,6.805950338304223,0,1,0.0
0.2,14,15,sub,0.81,18.477904354543146,0,1,0.0
0.2,14,20,dhcp_with,0.78,16.304202799524063,0,1,0.0
0.2,14,20,dhcp_without,0.78,16.304202799524063,0,1,0.0
0.2,14,20,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,20,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,20,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,20,stdcp,0.84,3.8452882712171474,0,1,0.0
0.2,14,20,sub,0.81,18.477904354543146,0,1,0.0
0.2,14,25,dhcp_with,0.83,12.230474285279005,0,1,0.0
0.2,14,25,dhcp_without,0.83,12.230474285279005,0,1,0.0
0.2,14,25,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,25,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,25,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,25,stdcp,0.83,4.265141512248629,0,1,0.0
0.2,14,25,sub,0.81,18.477904354543146,0,1,0.0
0.2,14,30,dhcp_with,0.79,11.41368105658648,0,1,0.0
0.2,14,30,dhcp_without,0.79,11.41368105658648,0,1,0.0
0.2,14,30,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,30,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,30,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,30,stdcp,0.75,3.452254186887595,0,1,0.0
0.2,14,30,sub,0.81,18.477904354543146,0,1,0.0
0.2,14,35,dhcp_with,0.78,11.66525078082978,0,1,0.0
0.2,14,35,dhcp_without,0.78,11.66525078082978,0,1,0.0
0.2,14,35,hcp,0.8,17.867539882448824,0,1,0.0
0.2,14,35,pool,0.75,16.067324508084415,0,1,0.0
0.2,14,35,rep,0.76,16.80519337731824,0,1,0.0
0.2,14,35,stdcp,0.81,3.5901383362733164,0,1,0.0
0.2,14,35,sub,0.81,18.477904354543146,0,1,0.0
0.2,15,0,dhcp_with,0.98,83.5157352192463,0,1,0.0
0.2,15,0,dhcp_without,0.98,83.5157352192463,0,1,0.0
0.2,15,0,hcp,0.98,83.5157352192463,0,1,0.0
0.2,15,0,pool,0.94,70.93347314442725,0,1,0.0
0.2,15,0,rep,0.97,81.21602332926246,0,1,0.0
0.2,15,0,stdcp,1.0,inf,1,1,1.0
0.2,15,0,sub,0.94,74.08489207165421,0,1,0.0
0.2,15,5,dhcp_with,0.98,83.42359807992604,0,1,0.0
0.2,15,5,dhcp_without,0.98,83.42359807992604,0,1,0.0
0.2,15,5,hcp,0.98,83.5157352192463,0,1,0.0
0.2,15,5,pool,0.94,70.93347314442725,0,1,0.0
0.2,15,5,rep,0.97,81.21602332926246,0,1,0.0
0.2,15,5,stdcp,0.77,4.956276554673454,0,1,0.0
0.2,15,5,sub,0.94,74.08489207165421,0,1,0.0
0.2,15,10,dhcp_with,0.98,82.81267317779711,0,1,0.0
